id;btag;accountid;catid;partnerid;amount;memo;transferid;isUmbuchung
13503;2005-05-01;11;10041;1017;-115208;;13501;0
13504;2005-05-01;11;10044;1017;-6336;;13501;0
13505;2005-05-01;11;10042;1017;-44928;;13501;0
13506;2005-05-01;11;10043;1017;-14976;;13501;0
13507;2005-05-01;11;21;1017;-3988;;13501;0
13509;2005-05-01;11;11055;1017;0;;13501;0
13510;2005-05-01;11;11014;1017;20855;;13501;0
13511;2005-05-01;11;10050;1144;-41710;;;0
13512;2005-05-01;11;11091;873;-15000;;;0
13513;2005-05-01;11;11092;117;23008;Miete;;0
13514;2005-05-02;11;10028;306;-2464;;;0
13515;2005-05-03;11;10009;160;-10000;;;0
13516;2005-05-06;11;10009;160;-10000;;;0
13518;2005-05-10;11;10028;259;-16926;;;0
13519;2005-05-13;11;10025;925;-4975;;;0
13520;2005-05-17;11;10028;306;-4904;;;0
13521;2005-05-18;11;10009;160;-10000;;;0
13522;2005-05-18;11;11062;1147;-17271;;;0
13523;2005-05-23;11;10028;306;-3907;;;0
13524;2005-05-24;11;1000;124;99162;;;0
13525;2005-05-24;11;0;124;0;;13524;0
13526;2005-05-24;11;11039;124;99162;;13524;0
13527;2005-05-25;11;11063;1144;32157;;;0
13528;2005-05-30;11;1000;879;-46012;;;0
13529;2005-05-30;11;21;879;-32891;;13528;0
13531;2005-05-30;11;11093;879;-13121;;13528;0
13532;2005-06-01;11;1000;1017;296219;;;0
13533;2005-06-01;11;10002;1017;460800;;13532;0
13534;2005-06-01;11;10041;1017;-115208;;13532;0
13535;2005-06-01;11;10044;1017;-6336;;13532;0
13536;2005-06-01;11;10042;1017;-44928;;13532;0
13537;2005-06-01;11;10043;1017;-14976;;13532;0
13538;2005-06-01;11;21;1017;-3988;;13532;0
13540;2005-06-01;11;11055;1017;0;;13532;0
13541;2005-06-01;11;11014;1017;20855;;13532;0
13542;2005-06-01;11;10050;1144;-41710;;;0
13543;2005-06-01;11;11091;873;-15000;;;0
13544;2005-06-01;11;11092;117;23008;Miete;;0
13545;2005-06-06;11;10009;160;-10000;;;0
13546;2005-06-07;11;11062;906;-9252;;;0
13547;2005-06-08;11;11062;1147;-18459;;;0
13548;2005-06-14;11;10009;160;-15000;;;0
13549;2005-06-16;11;10028;306;-1273;;;0
13550;2005-06-17;11;10028;306;-770;;;0
13551;2005-06-30;11;1000;879;-46012;;;0
13552;2005-06-30;11;21;879;-33032;;13551;0
13554;2005-06-30;11;11093;879;-12980;;13551;0
13555;2005-07-01;11;1000;1017;253571;;;0
13556;2005-07-01;11;10002;1017;368700;;13555;0
13557;2005-07-01;11;10041;1017;-79683;;13555;0
13558;2005-07-01;11;10044;1017;-4382;;13555;0
13559;2005-07-01;11;10042;1017;-35948;;13555;0
13560;2005-07-01;11;10043;1017;-11983;;13555;0
13561;2005-07-01;11;21;1017;-3988;;13555;0
13563;2005-07-01;11;11055;1017;0;;13555;0
13564;2005-07-01;11;11014;1017;20855;;13555;0
13565;2005-07-01;11;10050;1144;-41710;;;0
13566;2005-07-01;11;11091;873;-15000;;;0
13567;2005-07-01;11;11092;117;23008;Miete;;0
13568;2005-07-04;11;11094;352;-20844;Grundsteuer;;0
13569;2005-07-04;11;11084;926;-2755;;;0
13570;2005-07-04;11;10028;306;-689;;;0
13571;2005-07-04;11;1000;125;382;;;0
13572;2005-07-04;11;10015;125;0;;13571;0
13573;2005-07-04;11;2107;125;382;;13571;0
13574;2005-07-04;11;10054;125;0;;13571;0
13575;2005-07-04;11;10037;125;0;;13571;0
13576;2005-07-04;11;2500;125;0;;13571;0
13577;2005-07-04;11;10015;125;0;;13571;0
13578;2005-07-04;11;10015;125;0;;13571;0
13579;2005-07-05;11;10009;160;-10000;;;0
13580;2005-07-05;11;11065;916;-4116;;;0
13581;2005-07-11;11;10028;306;-1822;;;0
13582;2005-07-13;11;10009;160;-15000;;;0
13583;2005-07-18;11;10009;160;-20000;;;0
13584;2005-07-18;11;10009;160;-10000;;;0
13585;2005-07-19;11;10028;306;-3408;;;0
13586;2005-07-25;11;10028;306;-1161;;;0
13587;2005-07-25;11;10028;398;-1117;;;0
13588;2005-07-25;11;10028;306;-1076;;;0
13589;2005-07-26;11;10009;160;-10000;;;0
13590;2005-07-29;11;10028;306;-2323;;;0
13591;2005-07-30;11;1000;879;-46012;;;0
13592;2005-07-30;11;21;879;-33174;;13591;0
13594;2005-07-30;11;11093;879;-12838;;13591;0
13595;2005-08-01;11;1000;1017;253571;;;0
13596;2005-08-01;11;10002;1017;368700;;13595;0
13597;2005-08-01;11;10041;1017;-79683;;13595;0
13598;2005-08-01;11;10044;1017;-4382;;13595;0
13599;2005-08-01;11;10042;1017;-35948;;13595;0
13600;2005-08-01;11;10043;1017;-11983;;13595;0
13601;2005-08-01;11;21;1017;-3988;;13595;0
13603;2005-08-01;11;11055;1017;0;;13595;0
13604;2005-08-01;11;11014;1017;20855;;13595;0
13605;2005-08-01;11;11091;873;-15000;;;0
13606;2005-08-01;11;10050;1144;-41710;;;0
13607;2005-08-01;11;11092;117;23008;Miete;;0
13608;2005-08-02;11;10025;324;-12260;;;0
13609;2005-08-02;11;10025;324;-3490;;;0
13610;2005-08-02;11;10025;324;-1300;;;0
13611;2005-08-04;11;10049;991;-14454;Hausrat;;0
13612;2005-08-08;11;10005;1038;300000;;;0
13613;2005-08-08;11;10028;306;-6832;;;0
13614;2005-08-09;11;6;122;400000;;;0
13616;2005-08-09;11;7;122;21106;w/Anlage;;0
13618;2005-08-12;11;10009;160;-15000;;;0
13619;2005-08-15;11;10028;306;-1209;;;0
13620;2005-08-16;11;10037;929;-1850;w/Laptop-Versand;;0
13621;2005-08-16;11;11065;930;-44200;Brille;;0
13622;2005-08-22;11;10028;306;-2547;;;0
13623;2005-08-23;11;10009;160;-10000;;;0
13624;2005-08-24;11;10028;639;-1182;;;0
13625;2005-08-29;11;10028;306;-6860;;;0
13626;2005-08-30;11;10028;218;-1193;;;0
13627;2005-08-30;11;1000;879;-46012;;;0
13628;2005-08-30;11;21;879;-33316;;13627;0
13630;2005-08-30;11;11093;879;-12696;;13627;0
13631;2005-08-31;11;10009;160;-5000;;;0
13632;2005-09-01;11;1000;1017;256203;;;0
13633;2005-09-01;11;10002;1017;374100;;13632;0
13634;2005-09-01;11;10041;1017;-81641;;13632;0
13635;2005-09-01;11;10044;1017;-4490;;13632;0
13636;2005-09-01;11;10042;1017;-36475;;13632;0
13637;2005-09-01;11;10043;1017;-12158;;13632;0
13638;2005-09-01;11;21;1017;-3988;;13632;0
13640;2005-09-01;11;11055;1017;0;;13632;0
13641;2005-09-01;11;11014;1017;20855;;13632;0
13642;2005-09-01;11;11091;873;-15000;;;0
13643;2005-09-01;11;10050;1144;-41710;;;0
13644;2005-09-01;11;11049;931;-6800;Faht nach Hannover;;0
13645;2005-09-01;11;11062;908;-10513;;;0
13646;2005-09-01;11;11092;117;23008;Miete;;0
13647;2005-09-06;11;10009;160;-10000;;;0
13648;2005-09-07;11;10050;1144;137009;BRE;;0
13649;2005-09-08;11;11065;930;-24050;Brille;;0
13650;2005-09-12;11;10028;306;-1729;;;0
13651;2005-09-12;11;10028;306;-846;;;0
13652;2005-09-13;11;10009;160;-10000;;;0
13653;2005-09-13;11;11065;916;-3452;;;0
13654;2005-09-19;11;10028;306;-1622;;;0
13655;2005-09-20;11;10028;639;-5700;;;0
13656;2005-09-21;11;11063;1144;58255;Erstattung;;0
13657;2005-09-21;11;7;122;2915;Restbetrag Anlage;;0
13659;2005-09-23;11;10009;160;-5000;;;0
13660;2005-09-30;11;1000;879;-46012;;;0
13661;2005-09-30;11;21;879;-33459;;13660;0
13663;2005-09-30;11;11093;879;-12553;;13660;0
13664;2005-10-01;11;1000;1017;256203;;;0
13665;2005-10-01;11;10002;1017;374100;;13664;0
13666;2005-10-01;11;10041;1017;-81641;;13664;0
13667;2005-10-01;11;10044;1017;-4490;;13664;0
13668;2005-10-01;11;10042;1017;-36475;;13664;0
13669;2005-10-01;11;10043;1017;-12158;;13664;0
13670;2005-10-01;11;21;1017;-3988;;13664;0
13672;2005-10-01;11;11055;1017;0;;13664;0
13673;2005-10-01;11;11014;1017;20855;;13664;0
13674;2005-10-01;11;11091;873;-15000;;;0
13675;2005-10-01;11;10050;1144;-41710;;;0
13676;2005-10-01;11;1000;125;422;;;0
13677;2005-10-01;11;10015;125;0;;13676;0
13678;2005-10-01;11;2107;125;422;;13676;0
13679;2005-10-01;11;10054;125;0;;13676;0
13680;2005-10-01;11;10037;125;0;;13676;0
13681;2005-10-01;11;2500;125;0;;13676;0
13682;2005-10-01;11;10015;125;0;;13676;0
13683;2005-10-01;11;10015;125;0;;13676;0
13684;2005-10-01;11;11092;117;23008;Miete;;0
13685;2005-10-12;11;10020;313;-2780;;;0
13686;2005-10-14;11;10028;639;-1752;;;0
13687;2005-10-17;11;10028;335;-5323;Getränke;;0
13688;2005-10-18;11;10009;160;-10000;;;0
13689;2005-10-19;11;10020;313;-2780;;;0
13690;2005-10-24;11;10028;398;-1675;;;0
13691;2005-10-26;11;10020;313;-2780;;;0
13692;2005-10-30;11;1000;879;-46012;;;0
13693;2005-10-30;11;21;879;-33603;;13692;0
13695;2005-10-30;11;11093;879;-12409;;13692;0
13696;2005-10-31;11;10028;306;-2286;;;0
13697;2005-11-01;11;1000;1017;256203;;;0
13698;2005-11-01;11;10002;1017;374100;;13697;0
13699;2005-11-01;11;10041;1017;-81641;;13697;0
13700;2005-11-01;11;10044;1017;-4490;;13697;0
13701;2005-11-01;11;10042;1017;-36475;;13697;0
13702;2005-11-01;11;10043;1017;-12158;;13697;0
13703;2005-11-01;11;21;1017;-3988;;13697;0
13705;2005-11-01;11;11055;1017;0;;13697;0
13706;2005-11-01;11;11014;1017;20855;;13697;0
13707;2005-11-01;11;11091;873;-15000;;;0
13708;2005-11-01;11;10050;1144;-41710;;;0
13709;2005-11-01;11;10028;932;-4245;;;0
13710;2005-11-01;11;11092;117;23008;Miete;;0
13711;2005-11-04;11;10009;160;-10000;;;0
13712;2005-11-07;11;10028;398;-2987;;;0
13713;2005-11-07;11;10028;306;-1293;;;0
13714;2005-11-08;11;26;146;953769;;;0
13716;2005-11-09;11;10020;313;-2780;;;0
13717;2005-11-14;11;10028;398;-3428;;;0
13718;2005-11-15;11;10009;160;-5000;;;0
13719;2005-11-15;11;10009;345;-3000;;;0
13720;2005-11-17;11;10028;639;-5407;;;0
13721;2005-11-18;11;10028;639;-2115;;;0
13722;2005-11-21;11;10028;306;-4360;;;0
13723;2005-11-21;11;10028;398;-1911;;;0
13724;2005-11-22;11;10038;912;2192;Payback;;0
13725;2005-11-22;11;10009;345;-2500;;;0
13726;2005-11-24;11;10009;160;-10000;;;0
13727;2005-11-25;11;11049;1042;5958;Erstattung;;0
13728;2005-11-28;11;10028;306;-2856;;;0
13729;2005-11-28;11;10028;398;-1385;;;0
13730;2005-11-29;11;10028;932;-1479;;;0
13731;2005-11-30;11;1000;879;-46012;;;0
13732;2005-11-30;11;21;879;-33747;;13731;0
13734;2005-11-30;11;11093;879;-12265;;13731;0
13735;2005-11-30;11;10020;313;-9600;;;0
13736;2005-12-01;11;1000;1017;451582;;;0
13737;2005-12-01;11;10002;1017;788000;;13736;0
13738;2005-12-01;11;10041;1017;-237763;;13736;0
13739;2005-12-01;11;10044;1017;-13082;;13736;0
13740;2005-12-01;11;10042;1017;-76830;;13736;0
13741;2005-12-01;11;10043;1017;-25610;;13736;0
13742;2005-12-01;11;21;1017;-3988;;13736;0
13744;2005-12-01;11;11055;1017;0;;13736;0
13745;2005-12-01;11;11014;1017;20855;;13736;0
13746;2005-12-01;11;11063;1144;17578;;;0
13747;2005-12-01;11;10050;1144;-41710;;;0
13748;2005-12-01;11;11091;873;-15000;;;0
13749;2005-12-01;11;11092;117;23008;Miete;;0
13750;2005-12-02;11;10009;160;-10000;;;0
13751;2005-12-05;11;10028;933;-4345;;;0
13752;2005-12-08;11;10009;160;-10000;;;0
13753;2005-12-12;11;10028;306;-2136;;;0
13754;2005-12-14;11;10005;1038;800000;;;0
13755;2005-12-14;11;10009;160;-10000;;;0
13756;2005-12-16;11;10028;639;-2936;;;0
13757;2005-12-19;11;10028;398;-2922;;;0
13758;2005-12-19;11;10028;306;-2089;;;0
13759;2005-12-23;11;10009;160;-10000;;;0
13760;2005-12-27;11;10028;306;-7874;;;0
13761;2005-12-27;11;10028;335;-3146;Getränke;;0
13762;2005-12-27;11;10028;306;-2818;;;0
13763;2005-12-27;11;11062;962;-19531;;;0
13764;2005-12-28;11;11036;935;-6201;;;0
13765;2005-12-30;11;2107;847;584;;;0
13766;2005-12-30;11;1000;879;-46012;;;0
13767;2005-12-30;11;21;879;-33892;;13766;0
13769;2005-12-30;11;11093;879;-12120;;13766;0
13770;2005-12-30;11;10009;160;-10000;;;0
13771;2006-01-01;11;1000;1017;258110;;;0
13772;2006-01-01;11;10002;1017;374100;;13771;0
13773;2006-01-01;11;10041;1017;-81641;;13771;0
13774;2006-01-01;11;10044;1017;-4490;;13771;0
13775;2006-01-01;11;10042;1017;-36475;;13771;0
13776;2006-01-01;11;10043;1017;-12158;;13771;0
13777;2006-01-01;11;21;1017;-3988;;13771;0
13779;2006-01-01;11;11055;1017;0;;13771;0
13780;2006-01-01;11;11014;1017;22762;;13771;0
13781;2006-01-01;11;11091;873;-15000;;;0
13782;2006-01-01;11;10050;1144;-45523;;;0
13783;2006-01-01;11;11092;117;23008;Miete;;0
13784;2006-01-02;11;10020;313;-9840;;;0
13785;2006-01-02;11;10028;306;-4626;;;0
13786;2006-01-03;11;19;122;500000;;;0
13788;2006-01-04;11;6;122;420000;;;0
13790;2006-01-05;11;10009;160;-10000;;;0
13791;2006-01-09;11;10028;398;-2173;;;0
13792;2006-01-16;11;10028;259;-22638;;;0
13793;2006-01-24;11;10009;160;-5000;;;0
13794;2006-01-24;11;10028;639;-1166;;;0
13795;2006-01-30;11;1000;879;-46012;;;0
13796;2006-01-30;11;21;879;-34037;;13795;0
13798;2006-01-30;11;11093;879;-11975;;13795;0
13799;2006-01-30;11;10028;306;-4163;;;0
13800;2006-01-30;11;10028;416;-2946;;;0
13801;2006-02-01;11;1000;1017;273641;;;0
13802;2006-02-01;11;10002;1017;404100;;13801;0
13803;2006-02-01;11;10041;1017;-91659;;13801;0
13804;2006-02-01;11;10044;1017;-5041;;13801;0
13805;2006-02-01;11;10042;1017;-39400;;13801;0
13806;2006-02-01;11;10043;1017;-13133;;13801;0
13807;2006-02-01;11;21;1017;-3988;;13801;0
13809;2006-02-01;11;11055;1017;0;;13801;0
13810;2006-02-01;11;11014;1017;22762;;13801;0
13811;2006-02-01;11;11091;873;-15000;;;0
13812;2006-02-01;11;10050;1144;-45523;;;0
13813;2006-02-01;11;11062;906;-2364;Zahnarzt;;0
13814;2006-02-01;11;11062;908;-6438;;;0
13815;2006-02-01;11;11092;117;23008;Miete;;0
13816;2006-02-02;11;10009;160;-10000;;;0
13817;2006-02-06;11;10028;306;-2394;;;0
13818;2006-02-06;11;10028;398;-2103;;;0
13819;2006-02-06;11;11062;1147;-1608;;;0
13820;2006-02-10;11;11063;1144;9369;;;0
13821;2006-02-13;11;10028;306;-6345;;;0
13822;2006-02-13;11;10028;335;-3450;Getränke;;0
13823;2006-02-13;11;10028;398;-1828;;;0
13824;2006-02-14;11;10028;932;-1399;;;0
13825;2006-02-20;11;10009;160;-10000;;;0
13826;2006-02-20;11;10028;306;-1169;;;0
13827;2006-02-20;11;10028;398;-1152;;;0
13828;2006-02-27;11;10028;306;-3206;;;0
13829;2006-02-27;11;10028;398;-1492;;;0
13830;2006-02-27;11;10028;306;-1207;;;0
13831;2006-02-28;11;1000;879;-46012;;;0
13832;2006-02-28;11;21;879;-34183;;13831;0
13834;2006-02-28;11;11093;879;-11829;;13831;0
13835;2006-03-01;11;1000;1017;258681;;;0
13836;2006-03-01;11;10002;1017;374100;;13835;0
13837;2006-03-01;11;10041;1017;-81100;;13835;0
13838;2006-03-01;11;10044;1017;-4460;;13835;0
13839;2006-03-01;11;10042;1017;-36475;;13835;0
13840;2006-03-01;11;10043;1017;-12158;;13835;0
13841;2006-03-01;11;21;1017;-3988;;13835;0
13843;2006-03-01;11;11055;1017;0;;13835;0
13844;2006-03-01;11;11014;1017;22762;;13835;0
13845;2006-03-01;11;10050;1144;-45523;;;0
13846;2006-03-01;11;11091;873;-15000;;;0
13847;2006-03-01;11;11092;117;23008;Miete;;0
13848;2006-03-02;11;11065;916;-3183;;;0
13849;2006-03-02;11;10028;639;-2814;;;0
13850;2006-03-03;11;10005;1038;3000000;;;0
13851;2006-03-03;11;10028;639;-6000;;;0
13852;2006-03-06;11;10009;160;-10000;;;0
13853;2006-03-06;11;10020;313;-9840;;;0
13854;2006-03-13;11;10028;306;-2992;;;0
13855;2006-03-16;11;10052;263;-25559;Rechtschutz;;0
13856;2006-03-16;11;10009;160;-10000;;;0
13857;2006-03-17;11;10028;639;-731;;;0
13858;2006-03-20;11;10028;398;-1653;;;0
13859;2006-03-23;11;10028;306;-5599;;;0
13860;2006-03-23;11;11044;354;-4965;Reifenwechsel;;0
13861;2006-03-24;11;10028;335;-1512;Getränke;;0
13862;2006-03-25;11;7;122;424782;;;0
13864;2006-03-30;11;1000;879;-46012;;;0
13865;2006-03-30;11;21;879;-34329;;13864;0
13867;2006-03-30;11;11093;879;-11683;;13864;0
13868;2006-03-31;11;19;122;2116000;;;0
13870;2006-04-01;11;1000;1017;892069;;;0
13871;2006-04-01;11;10002;1017;1857300;;13870;0
13872;2006-04-01;11;10041;1017;-650766;;13870;0
13873;2006-04-01;11;10044;1017;-35790;;13870;0
13874;2006-04-01;11;10042;1017;-92400;;13870;0
13875;2006-04-01;11;10043;1017;-30801;;13870;0
13876;2006-04-01;11;21;1017;-3988;;13870;0
13878;2006-04-01;11;11055;1017;0;;13870;0
13879;2006-04-01;11;11014;1017;22762;;13870;0
13880;2006-04-01;11;11013;1017;-174248;;13870;0
13881;2006-04-01;11;10050;1144;-45523;;;0
13882;2006-04-01;11;11091;873;-15000;;;0
13883;2006-04-01;11;11092;117;23008;Miete;;0
13884;2006-04-03;11;10009;160;-10000;;;0
13885;2006-04-04;11;1000;125;817;;;0
13886;2006-04-04;11;10015;125;0;;13885;0
13887;2006-04-04;11;2107;125;817;;13885;0
13888;2006-04-04;11;10054;125;0;;13885;0
13889;2006-04-04;11;10037;125;0;;13885;0
13890;2006-04-04;11;2500;125;0;;13885;0
13891;2006-04-04;11;10015;125;0;;13885;0
13892;2006-04-04;11;10015;125;0;;13885;0
13893;2006-04-12;11;10025;324;-7020;;;0
13894;2006-04-13;11;10009;160;-10000;;;0
13895;2006-04-24;11;10009;160;-10000;;;0
13896;2006-04-24;11;10049;936;-5649;;;0
13897;2006-04-26;11;10028;639;-1524;;;0
13898;2006-04-27;11;11086;937;-4420;Inserat;;0
13899;2006-05-01;11;1000;1017;323178;;;0
13900;2006-05-01;11;10002;1017;517500;;13899;0
13901;2006-05-01;11;10041;1017;-138208;;13899;0
13902;2006-05-01;11;10044;1017;-7601;;13899;0
13903;2006-05-01;11;10042;1017;-50456;;13899;0
13904;2006-05-01;11;10043;1017;-16819;;13899;0
13905;2006-05-01;11;21;1017;-4000;;13899;0
13907;2006-05-01;11;11055;1017;0;;13899;0
13908;2006-05-01;11;11014;1017;22762;;13899;0
13909;2006-05-01;11;10050;1144;-45523;;;0
13910;2006-05-01;11;11091;873;-15000;;;0
13911;2006-05-01;11;11092;117;23008;Miete;;0
13912;2006-05-02;11;19;122;50000;;;0
13914;2006-05-03;11;10009;160;-10000;;;0
13915;2006-05-04;11;11062;1147;-5683;;;0
13916;2006-05-09;11;10005;1038;600000;;;0
13917;2006-05-11;11;6;122;5000;;;0
13919;2006-05-11;11;11086;937;-2210;Inserat;;0
13920;2006-05-12;11;10028;306;-3455;;;0
13921;2006-05-15;11;10028;398;-2543;;;0
13922;2006-05-15;11;11062;1147;-18459;;;0
13923;2006-05-19;11;10009;160;-10300;;;0
13924;2006-05-30;11;10009;160;-10000;;;0
13925;2006-06-01;11;1000;1017;258669;;;0
13926;2006-06-01;11;10002;1017;374100;;13925;0
13927;2006-06-01;11;10041;1017;-81100;;13925;0
13928;2006-06-01;11;10044;1017;-4460;;13925;0
13929;2006-06-01;11;10042;1017;-36475;;13925;0
13930;2006-06-01;11;10043;1017;-12158;;13925;0
13931;2006-06-01;11;21;1017;-4000;;13925;0
13933;2006-06-01;11;11055;1017;0;;13925;0
13934;2006-06-01;11;11014;1017;22762;;13925;0
13935;2006-06-01;11;10050;1144;-45523;;;0
13936;2006-06-01;11;11091;873;-15000;;;0
13937;2006-06-01;11;11092;117;23008;Miete;;0
13938;2006-06-06;11;10028;306;-5673;;;0
13939;2006-06-06;11;10028;398;-1423;;;0
13940;2006-06-07;11;10009;160;-5000;;;0
13941;2006-06-08;11;10009;160;-10000;;;0
13942;2006-06-12;11;11039;124;102617;;;0
13943;2006-06-12;11;10028;398;-2489;;;0
13944;2006-06-14;11;11049;1042;4206;Erstattung;;0
13945;2006-06-14;11;10009;160;-10000;;;0
13946;2006-06-16;11;7;122;7961;;;0
13948;2006-06-19;11;10025;277;-10785;;;0
13949;2006-06-19;11;11045;379;-2635;;;0
13950;2006-06-27;11;10009;160;-10000;;;0
13951;2006-06-27;11;10028;639;-807;;;0
13952;2006-07-01;11;1000;1017;258669;;;0
13953;2006-07-01;11;10002;1017;374100;;13952;0
13954;2006-07-01;11;10041;1017;-81100;;13952;0
13955;2006-07-01;11;10044;1017;-4460;;13952;0
13956;2006-07-01;11;10042;1017;-36475;;13952;0
13957;2006-07-01;11;10043;1017;-12158;;13952;0
13958;2006-07-01;11;21;1017;-4000;;13952;0
13960;2006-07-01;11;11055;1017;0;;13952;0
13961;2006-07-01;11;11014;1017;22762;;13952;0
13962;2006-07-01;11;10050;1144;-45523;;;0
13963;2006-07-01;11;11091;873;-5359;;;0
13964;2006-07-01;11;11092;117;23008;Miete;;0
13965;2006-07-03;11;10028;259;-29789;;;0
13966;2006-07-04;11;11094;891;-20844;;;0
13967;2006-07-04;11;1000;125;473;;;0
13968;2006-07-04;11;10015;125;0;;13967;0
13969;2006-07-04;11;2107;125;510;;13967;0
13970;2006-07-04;11;10054;125;-37;;13967;0
13971;2006-07-04;11;10037;125;0;;13967;0
13972;2006-07-04;11;2500;125;0;;13967;0
13973;2006-07-04;11;10015;125;0;;13967;0
13974;2006-07-04;11;10015;125;0;;13967;0
13975;2006-07-10;11;10009;160;-10000;;;0
13976;2006-07-10;11;10028;306;-3704;;;0
13977;2006-07-17;11;10028;306;-2815;;;0
13978;2006-07-25;11;10009;160;-10000;;;0
13979;2006-08-01;11;1000;1017;266553;;;0
13980;2006-08-01;11;10002;1017;382100;;13979;0
13981;2006-08-01;11;10041;1017;-84016;;13979;0
13982;2006-08-01;11;10044;1017;-4620;;13979;0
13983;2006-08-01;11;10042;1017;-37255;;13979;0
13984;2006-08-01;11;10043;1017;-12418;;13979;0
13985;2006-08-01;11;21;1017;0;;13979;0
13986;2006-08-01;11;11055;1017;0;;13979;0
13987;2006-08-01;11;11014;1017;22762;;13979;0
13988;2006-08-01;11;10050;1144;-45523;;;0
13989;2006-08-01;11;11091;873;-15000;;;0
13990;2006-08-01;11;11092;117;23008;Miete;;0
13991;2006-08-02;11;10034;991;-14672;Hausrat;;0
13992;2006-08-04;11;11084;443;-89900;Waschmaschine;;0
13993;2006-08-14;11;10028;306;-10999;;;0
13994;2006-08-14;11;10009;160;-10000;;;0
13995;2006-08-15;11;19;122;450000;;;0
13997;2006-08-15;11;7;122;1000000;;;0
13999;2006-08-21;11;19;122;40000;;;0
14001;2006-08-21;11;10028;398;-1783;;;0
14002;2006-08-22;11;11044;940;-60645;Wartung;;0
14003;2006-08-22;11;10028;306;-2868;;;0
14004;2006-08-23;11;10009;160;-10000;;;0
14005;2006-08-24;11;10009;345;-1000;;;0
14006;2006-08-25;11;11062;906;-6552;;;0
14007;2006-08-28;11;19;122;12000;;;0
14009;2006-08-28;11;10028;306;-2489;;;0
14010;2006-08-30;11;10005;1038;500000;;;0
14011;2006-09-01;11;1000;1017;263623;;;0
14012;2006-09-01;11;10002;1017;384300;;14011;0
14013;2006-09-01;11;10041;1017;-84816;;14011;0
14014;2006-09-01;11;10044;1017;-4664;;14011;0
14015;2006-09-01;11;10042;1017;-37469;;14011;0
14016;2006-09-01;11;10043;1017;-12490;;14011;0
14017;2006-09-01;11;21;1017;-4000;;14011;0
14019;2006-09-01;11;11055;1017;0;;14011;0
14020;2006-09-01;11;11014;1017;22762;;14011;0
14021;2006-09-01;11;11091;873;-15000;;;0
14022;2006-09-01;11;10050;1144;-45523;;;0
14023;2006-09-01;11;10009;160;-10000;;;0
14024;2006-09-01;11;11092;117;23008;Miete;;0
14025;2006-09-04;11;10028;306;-3442;;;0
14026;2006-09-04;11;10028;306;-1735;;;0
14027;2006-09-11;11;10009;160;-10000;;;0
14028;2006-09-18;11;10028;398;-2153;;;0
14029;2006-09-21;11;10028;639;-3000;;;0
14030;2006-09-21;11;11045;379;-2680;;;0
14031;2006-09-22;11;10028;639;-750;;;0
14032;2006-09-30;11;1000;125;459;;;0
14033;2006-09-30;11;10015;125;0;;14032;0
14034;2006-09-30;11;2107;125;467;;14032;0
14035;2006-09-30;11;10054;125;-8;;14032;0
14036;2006-09-30;11;10037;125;0;;14032;0
14037;2006-09-30;11;2500;125;0;;14032;0
14038;2006-09-30;11;10015;125;0;;14032;0
14039;2006-09-30;11;10015;125;0;;14032;0
14040;2006-10-01;11;1000;1017;263623;;;0
14041;2006-10-01;11;10002;1017;384300;;14040;0
14042;2006-10-01;11;10041;1017;-84816;;14040;0
14043;2006-10-01;11;10044;1017;-4664;;14040;0
14044;2006-10-01;11;10042;1017;-37469;;14040;0
14045;2006-10-01;11;10043;1017;-12490;;14040;0
14046;2006-10-01;11;21;1017;-4000;;14040;0
14048;2006-10-01;11;11055;1017;0;;14040;0
14049;2006-10-01;11;11014;1017;22762;;14040;0
14050;2006-10-01;11;11091;873;-15000;;;0
14051;2006-10-01;11;10050;1144;-45523;;;0
14052;2006-10-01;11;11092;117;23008;Miete;;0
14053;2006-10-16;11;10028;259;-22837;;;0
14054;2006-10-20;11;10028;639;-6648;;;0
14055;2006-10-23;11;10009;160;-10000;Urlaub;;0
14056;2006-10-23;11;11086;648;-5495;;;0
14057;2006-10-23;11;10028;398;-1396;;;0
14060;2006-10-30;11;10025;888;-32050;;;0
14061;2006-10-30;11;10028;350;-2033;;;0
14062;2006-11-01;11;1000;1017;263623;;;0
14063;2006-11-01;11;10002;1017;384300;;14062;0
14064;2006-11-01;11;10041;1017;-84816;;14062;0
14065;2006-11-01;11;10044;1017;-4664;;14062;0
